respondent_id,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
5316,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5317,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5318,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
5319,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,3.0,0.0
5320,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,1.0,0.0
5321,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0904952526107918,1.0,0.22222659692636687,1.0,5.0,0.0,1.0,0.0
5322,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5323,0.0,1.0,0.0,1.0,1.0,0.3135313600660285,1.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,0.5625054812233019,0.0,1.0,3.0,2.0,0.0,0.0
5324,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,0.0,0.0,1.0,1.0480910068129132,1.0,0.0,0.0,8.0,2.0,1.0,0.0
5325,0.0,0.7467421645029404,0.0,1.0,1.0,1.0,1.0,0.38717991778295907,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5326,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0
5327,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5328,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0
5329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.870305437200917,2.0,2.0,4.0,2.0,0.0,0.0,1.0381784288959022,0.0,0.0,0.0,7.0,0.0,1.0,1.0
5330,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,7.0,0.0,2.0,3.0
5331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
5332,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0
5333,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,7.0,2.0,3.0,1.0
5334,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0
5335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0
5336,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,2.0,0.0,1.0127092932551989,0.0,1.0,2.0,5.0,1.0,2.0,1.0
5337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
5338,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0
5339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0
5340,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,0.0
5341,0.0,0.7104202820297021,0.0,0.0,0.3006868989248816,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,2.0,2.0,0.0
5342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0
5343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
5344,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0
5345,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0
5346,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0
5347,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0
5349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0
5350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0
5351,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2353925812366896,1.0,0.0,0.0,5.0,2.0,1.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
5352,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0838167727526578,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5353,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0982425226118986,1.0,0.256354049538292,0.643354013969928,6.0,1.0,1.0,0.0
5354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
5355,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
5356,0.0,1.0,0.0,0.0,0.3083614441856132,0.36455879648758316,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0
5357,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0
5358,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.28661343685801577,0.11632403420218779,0.18216045237234532,2.0,1.0,2.0,0.0,1.9055557110927337,0.0,1.0,1.0785601721277194,0.5143356828512169,0.2645859148089205,0.6498382434778314,0.0,2.0,0.0,0.0
5359,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0
5360,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
5361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0
5362,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,0.0
5363,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,4.0,3.0,0.0,0.0,1.0964251721388691,1.0,0.2855726451177794,1.0,6.0,1.0,1.0,0.0
5364,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
5365,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.11629650768558598,0.0,5.0,4.0,5.0,4.0,1.9124386399732656,0.0,0.0,1.120652310214362,0.5343074791240923,0.2549894858376849,0.6824800517385824,5.0,2.0,1.0,0.0
5366,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0
5367,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
5368,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5369,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0
5370,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.23341672546590023,1.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0
5371,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,2.0,0.0,0.0,1.1481308163574695,0.0,1.0,1.0,6.0,1.0,3.0,1.0
5372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
5373,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0
5374,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0
5375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24149801063413037,0.0,0.0,0.0,5.0,5.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
5376,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5377,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0
5378,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
5379,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0
5380,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
5381,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,2.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0
5382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0
5383,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
5384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0
5385,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,5.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
5386,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,1.0,0.0,1.2541418302145635,0.0,1.0,0.0,6.0,2.0,0.0,0.0
5387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0
5388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5389,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,0.0
5390,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2924263626292105,0.0,0.0,0.0,4.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0
5391,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
5392,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0
5393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0
5394,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,1.0,0.0,0.0,1.2728689493102456,1.0,0.0,0.0,1.0,2.0,1.0,0.0
5395,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33173010012731435,0.0,0.0,1.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
5396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
5397,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.34765661335800846,0.0,0.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
5398,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
5399,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0
5400,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5401,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,0.0,1.0,3.0,0.0,1.2908010117398996,1.0,1.0,0.0,7.0,0.0,1.0,1.0
5402,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,1.0,1.0,3.0
5403,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.193974774387168,0.0,0.0,1.2958909227035038,0.4482479312285284,0.2736299624164686,0.6626824003745235,9.0,2.0,1.0,2.0
5404,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0
5405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,2.2140763577871687,0.0,1.0,1.293238899428459,0.44775462856756604,0.27136094015843665,0.6459397275849132,0.0,1.0,1.0,2.0
5406,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0
5407,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
5408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0
5409,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,2.21618490759489,0.0,0.0,1.284196023028097,0.4369003238711096,0.30834022237956565,0.6317666726526286,2.0,2.0,3.0,1.0
5410,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,3.0,1.0
5412,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,2.0,1.0,0.0
5413,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0
5414,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,1.0,0.0,1.0,1.282524798664512,1.0,0.0,1.0,9.0,0.0,1.0,1.0
5415,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0
5416,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5418,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0
5419,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0
5420,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
5421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0
5422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0
5423,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,2.2061878780721056,0.0,0.0,1.2596712741447835,0.4195119227397503,0.26880440352586527,1.0,5.0,0.0,2.0,1.0
5424,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3265688667457657,1.0,1.0,0.0,4.0,2.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
5425,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
5426,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0
5427,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0
5428,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5430,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1843427687524422,0.1001644548401092,0.13577684262925974,4.003497790941243,2.799841353993327,2.179972344884384,4.0,2.2275228302344976,0.0,0.0,1.209535987397816,0.41007439556380115,0.24571910255074284,0.6968585380764,2.0,1.0,1.0,0.0
5431,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0
5432,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.1743631021919514,2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5433,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0
5434,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3344665929514243,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0
5435,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
5436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5437,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,2.0
5438,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,2.0
5439,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,2.2738772200715918,0.0,0.0,1.2164749546902682,0.4853589456850676,0.2578864272796542,0.6987887447328454,1.0,1.0,1.0,2.0
5440,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0
