respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
7441,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7442,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2729491130781113,0.0,1.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,1.2183637801209468,0.5126081856393488,0.0,1.0,2.0,2.0,0.0,0.0
7443,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
7444,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
7445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0
7446,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0
7447,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,4.0,0.0,1.0,0.0,1.1832781130865038,1.0,1.0,0.0,5.0,0.0,3.0,0.0
7448,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
7449,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0
7450,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0
7451,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,2.0
7452,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889688696382741,1.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0
7453,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0
7454,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0
7455,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
7456,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3189748989591304,0.08857263303132451,0.11786193498397667,5.0,5.0,5.0,1.0,1.9649709493427467,3.0,0.0,1.1546971306307008,0.47261657961532916,0.2518637086953134,0.5640099556575955,2.0,1.0,0.0,3.0
7457,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0
7458,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,1.959521768204222,0.0,0.0,1.150754337655378,0.46293887884615004,0.2620082359147099,0.5678590148003592,6.0,0.0,2.0,2.0
7459,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
7460,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0,2.0
7461,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0
7462,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,9.0,0.0,1.0,2.0
7463,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
7464,3.0,1.0,0.0,1.0,0.0,0.7788351378740569,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,3.0
7465,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2605952355137734,0.0,0.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
7466,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
7467,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0
7468,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25976788367698755,0.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
7469,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
7470,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.24889305263956998,0.0,0.0,0.0,3.0,5.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0
7471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
7472,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2549462321808138,0.0,0.0,0.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0
7473,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0
7474,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0
7475,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
7476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12897955941205863,0.08370521414123977,3.9997901929190496,2.0,2.0,2.0,1.9163182784265937,0.0,0.0,1.1353783216786224,0.39187129026558026,0.22114462929298473,0.5998304048452605,6.0,0.0,0.0,0.0
7477,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0
7478,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0
7479,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
7480,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,2.0,3.0,0.0
7481,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,3.0
7482,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.1069798042742327,1.0,0.21407021934025178,1.0,6.0,1.0,1.0,3.0
7483,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
7484,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.4747929324667237,4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
7485,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0685218816440338,0.0,0.0,0.0,9.0,0.0,1.0,1.0
7486,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,2.0,1.0
7487,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0
7488,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0
7489,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,1.0,2.0
7490,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
7491,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.19045589191049603,0.0,0.0,0.0,4.0,4.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0
7492,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0
7493,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
7494,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0
7495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,1.8264648385715199,0.0,0.0,1.03670526417704,0.42838128170269657,0.2634668919923043,0.5988948898933774,5.0,0.0,0.0,3.0
7496,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0
7497,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0
7498,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,2.0,3.0
7499,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0
7500,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
7501,3.0,1.0,0.0,1.0,0.0,0.0,0.3981905533930366,1.0,1.0,1.0,1.0,0.0,0.0,4.01427764688469,4.0,4.0,4.0,2.0,0.0,0.0,1.0377995498306973,0.0,1.0,0.0,9.0,0.0,0.0,0.0
7502,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,1.0,0.0
7504,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,9.0,1.0,2.0,0.0
7505,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0
7506,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0
7507,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
7508,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.24594554366855118,0.0,0.0,0.0,3.0,3.0,4.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
7509,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,2.0
7510,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0
7511,2.0,0.0,0.0,0.7533823187976905,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.3964133055628847,4.0,1.0,0.0,3.0,1.0,1.1733732057110997,0.0,1.0,1.0,1.0,2.0,0.0,0.0
7512,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,1.1675928969557177,0.0,0.0,0.0,2.0,2.0,0.0,0.0
7513,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
7514,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
7515,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,4.0,3.0,0.0,0.0,1.1647890206335836,0.0,0.0,0.0,7.0,1.0,0.0,0.0
7516,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0
7517,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0
7518,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.1479340715278545,0.0,0.0,0.0,7.0,2.0,1.0,0.0
7519,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,2.0
7520,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
7521,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0
7522,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,5.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
7523,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,1.1368496500323564,0.0,1.0,0.0,7.0,1.0,0.0,0.0
7524,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.8345898302680284,0.0,1.0,1.141074493820538,0.5086913406621639,0.19342781511200097,0.5517413232153119,8.0,1.0,0.0,1.0
7525,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
7526,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0
7527,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0
7528,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0
7529,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
7530,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
7531,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7532,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0
7533,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
7534,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0
7535,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,1.0,0.0,1.0
7536,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0
7537,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7538,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
7539,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0
7540,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0
7541,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,5.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,2.0
7542,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,4.0,3.0,1.0,0.0,1.168782088324798,0.0,0.0,0.0,6.0,1.0,0.0,0.0
7543,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
7544,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0
7545,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,0.0
7546,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,1.179296746657007,0.0,0.0,1.0,0.0,2.0,0.0,0.0
7547,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0
7548,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,1.0,0.0,1.1520997251700411,0.0,0.0,0.0,5.0,0.0,0.0,0.0
7549,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
7550,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,1.0
7551,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0
7552,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0
7553,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0
7554,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7555,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3719763003118513,1.0,1.0,0.0,3.0,4.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
7556,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.10623859834340287,1.0,2.0,1.0,1.0,0.0
7557,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
